学校,专业,代码,招生院系,总分,政治,外语,专业课一,专业课二,录取年份
北京师范大学,中国古典文献学,050104,文学院,382,60,60,90,90,2024
北京师范大学,中国古代文学,050105,文学院,371,60,60,90,90,2024
北京师范大学,中国现当代文学,050106,文学院,386,60,60,90,90,2024
北京师范大学,中国现当代文学,050106,文学院,379,60,60,90,90,2024
北京师范大学,中国现当代文学,050106,文学院,374,60,60,90,90,2024
北京师范大学,比较文学与世界文学,050108,文学院,370,60,60,90,90,2024
北京师范大学,中国民间文学,0501Z1,文学院,365,60,60,90,90,2024
北京师范大学,中国民间文学,0501Z1,文学院,413,60,60,90,90,2024
北京师范大学,中国民间文学,0501Z1,文学院,371,60,60,90,90,2024
北京师范大学,儿童文学,0501Z2,文学院,400,60,60,90,90,2024
北京师范大学,英语语言文学,050201,外国语言文学学院,365,55,55,90,90,2024
北京师范大学,俄语语言文学,050202,外国语言文学学院,365,55,55,90,90,2024
北京师范大学,日语语言文学,050205,外国语言文学学院,365,55,55,90,90,2024
北京师范大学,外国语言学及应用语言学,050211,外国语言文学学院,365,55,55,90,90,2024
北京师范大学,传播学,050302,新闻传播学院,380,60,60,90,90,2024
北京师范大学,英语笔译,055101,外国语言文学学院,380,70,55,100,100,2024
北京师范大学,新闻与传播,055200,新闻传播学院,385,60,60,90,90,2024
北京师范大学,翻译,0551,不区分院系,380,70,55,90,90,2024
北京师范大学,新闻与传播,0552,不区分院系,385,60,60,90,90,2024
北京师范大学,文学,05,不区分院系,365,55,55,90,90,2024
北京师范大学,考古学,060100,历史学院,345,55,55,180,--,2024
北京师范大学,中国史,060200,历史学院,345,55,55,180,--,2024
北京师范大学,世界史,060300,历史学院,345,55,55,180,--,2024
北京师范大学,历史学,06,不区分院系,345,55,55,180,--,2024
北京师范大学,基础数学,070101,数学科学学院,355,50,50,90,90,2024
北京师范大学,计算数学,070102,数学科学学院,290,45,45,62,70,2024
北京师范大学,概率论与数理统计,070103,数学科学学院,340,45,45,90,90,2024
北京师范大学,应用数学,070104,数学科学学院,290,45,45,90,90,2024
北京师范大学,物理学,070200,核科学与技术学院,295,45,45,62,70,2024
北京师范大学,理论物理,070201,物理学系,290,45,45,70,70,2024
北京师范大学,理论物理,070201,物理学系,375,45,45,90,90,2024
北京师范大学,理论物理,070201,物理学系,345,45,45,90,90,2024
北京师范大学,理论物理,070201,物理学系,345,45,45,90,90,2024
北京师范大学,凝聚态物理,070205,物理学系,330,45,45,85,90,2024
北京师范大学,光学,070207,物理学系,315,45,45,85,90,2024
北京师范大学,化学,070300,化学学院,355,50,50,90,90,2024
北京师范大学,天文学,070400,天文系,302,48,48,75,75,2024
北京师范大学,自然地理学,070501,地理科学学部,340,50,50,90,100,2024
北京师范大学,人文地理学,070502,地理科学学部,325,55,55,75,105,2024
北京师范大学,地图学与地理信息系统,070503,地理科学学部,370,50,50,100,110,2024
北京师范大学,自然资源,0705Z1,地理科学学部,290,45,45,62,75,2024
北京师范大学,全球环境变化,0705Z2,地理科学学部,305,50,50,70,90,2024
北京师范大学,自然灾害学,0705Z3,地理科学学部,300,50,50,70,90,2024
北京师范大学,生物学,071000,生命科学学院,364,50,50,90,90,2024
北京师范大学,系统科学,071100,系统科学学院,320,48,48,90,90,2024
北京师范大学,生态学,071300,生命科学学院,364,50,50,90,90,2024
北京师范大学,统计学,071400,统计学院,340,50,50,90,90,2024
北京师范大学,教育技术学,078401,教育学部,293,45,45,62,70,2024
北京师范大学,理学,07,不区分院系,290,45,45,62,70,2024
北京师范大学,计算机科学与技术,081200,人工智能学院,354,50,50,60,90,2024
北京师范大学,计算机软件与理论,081202,教育学部,300,50,50,60,90,2024
北京师范大学,计算机应用技术,081203,心理学部,300,50,50,60,90,2024
北京师范大学,水利工程,081500,水科学研究院,313,50,50,60,90,2024
北京师范大学,水文学及水资源,081501,环境学院,300,50,50,70,90,2024
北京师范大学,水力学及河流动力学,081502,环境学院,300,50,50,70,90,2024
北京师范大学,核科学与技术,082700,核科学与技术学院,340,50,50,60,90,2024
北京师范大学,环境科学与工程,083000,水科学研究院,313,50,50,60,90,2024
北京师范大学,环境科学,083001,环境学院,300,50,50,70,90,2024
北京师范大学,环境工程,083002,环境学院,300,50,50,70,90,2024
北京师范大学,电子信息,085400,人工智能学院,326,50,50,70,90,2024
北京师范大学,遥感科学与技术,087500,地理科学学部,300,50,50,65,100,2024
北京师范大学,电子信息,0854,不区分院系,326,50,50,70,90,2024
北京师范大学,工学（不含工学照顾专业）,08,不区分院系,300,50,50,60,90,2024
北京师范大学,工商管理学,120200,经济与工商管理学院,365,55,55,90,90,2024
北京师范大学,公共管理学,120400,政府管理学院,390,55,55,90,90,2024
北京师范大学,公共管理学,120400,政府管理学院,390,55,55,90,90,2024
北京师范大学,公共管理学,120400,政府管理学院,390,55,55,90,90,2024
北京师范大学,公共管理学,120400,政府管理学院,365,55,55,90,90,2024
北京师范大学,公共管理学,120400,社会发展与公共政策学院,378,55,55,90,90,2024
北京师范大学,信息资源管理,120500,政府管理学院,365,55,55,90,90,2024
北京师范大学,工商管理,125100,经济与工商管理学院,162,39,--,78,--,2024
北京师范大学,工商管理,125100,湾区国际商学院,162,39,--,78,--,2024
北京师范大学,公共管理,125200,政府管理学院,180,45,--,90,--,2024
北京师范大学,会计,125300,湾区国际商学院,245,60,--,120,--,2024
北京师范大学,工商管理,1251,不区分院系,162,39,--,78,--,2024
北京师范大学,公共管理,1252,不区分院系,180,45,--,90,--,2024
北京师范大学,会计,1253,不区分院系,245,60,--,120,--,2024
北京师范大学,管理学,12,不区分院系,365,55,55,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,399,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,375,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,385,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,393,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,393,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,393,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,393,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,393,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,393,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,393,50,50,90,90,2024
北京师范大学,艺术学,130100,艺术与传媒学院,384,50,50,90,90,2024
北京师范大学,音乐,135200,艺术与传媒学院,362,40,40,90,90,2024
北京师范大学,舞蹈,135300,艺术与传媒学院,362,40,40,90,90,2024
北京师范大学,戏剧与影视,135400,艺术与传媒学院,380,50,50,90,90,2024
北京师范大学,美术与书法,135600,艺术与传媒学院,373,45,45,90,90,2024
北京师范大学,美术与书法,135600,未来设计学院,373,45,45,90,90,2024
北京师范大学,音乐,1352,不区分院系,362,40,40,90,90,2024
北京师范大学,舞蹈,1353,不区分院系,362,40,40,90,90,2024
北京师范大学,戏剧与影视,1354,不区分院系,380,50,50,90,90,2024
北京师范大学,美术与书法,1356,不区分院系,373,45,45,90,90,2024
北京师范大学,艺术学,13,不区分院系,375,50,50,90,90,2024
北京师范大学,国家安全学,140200,国家安全与应急管理学院,300,55,55,80,100,2024
北京师范大学,智能科学与技术,140500,人工智能学院,312,50,50,70,90,2024
北京师范大学,交叉学科,14,不区分院系,300,50,50,70,90,2024
北京师范大学,哲学,010100,哲学学院,355,50,50,90,90,2025
北京师范大学,哲学,01,不区分院系,355,50,50,90,90,2025
北京师范大学,理论经济学,020100,经济与工商管理学院,323,50,50,90,90,2025
北京师范大学,人口、资源与环境经济学,020106,环境学院,323,50,50,90,90,2025
北京师范大学,应用经济学,020200,经济与工商管理学院,323,50,50,90,90,2025
北京师范大学,金融,025100,湾区国际商学院,366,55,55,90,90,2025
北京师范大学,应用统计,025200,统计学院,345,45,45,90,90,2025
北京师范大学,国际商务,025400,经济与工商管理学院,358,50,50,90,90,2025
北京师范大学,国际商务,025400,湾区国际商学院,358,50,50,90,90,2025
北京师范大学,金融,0251,不区分院系,366,55,55,90,90,2025
北京师范大学,应用统计,0252,不区分院系,345,45,45,90,90,2025
北京师范大学,国际商务,0254,不区分院系,358,50,50,90,90,2025
北京师范大学,经济学,02,不区分院系,323,50,50,90,90,2025
北京师范大学,法学理论,030101,法学院,340,50,50,90,90,2025
北京师范大学,宪法学与行政法学,030103,法学院,340,50,50,90,90,2025
北京师范大学,刑法学,030104,法学院,366,50,50,90,90,2025
北京师范大学,民商法学,030105,法学院,338,50,50,90,90,2025
北京师范大学,诉讼法学,030106,法学院,340,50,50,90,90,2025
北京师范大学,诉讼法学,030106,法学院,332,50,50,90,90,2025
北京师范大学,经济法学,030107,法学院,340,50,50,90,90,2025
北京师范大学,国际法学,030109,法学院,340,50,50,90,90,2025
北京师范大学,社会学,030300,社会学院,342,55,55,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,371,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,381,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,375,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,353,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,391,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,383,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,371,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,381,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,375,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,353,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,391,50,50,90,90,2025
北京师范大学,马克思主义理论,030500,马克思主义学院,383,50,50,90,90,2025
北京师范大学,法律（非法学）,035101,法学院,323,50,50,80,90,2025
北京师范大学,法律（法学）,035102,法学院,323,50,50,80,90,2025
北京师范大学,社会工作,035200,社会学院,335,50,50,90,90,2025
北京师范大学,社会工作,0352,不区分院系,335,50,50,90,90,2025
北京师范大学,法学,03,不区分院系,323,50,50,90,90,2025
北京师范大学,教育学,040100,中国基础教育质量监测协同创新中心,341,55,55,200,--,2025
北京师范大学,教育学原理,040101,教育学部,362,45,45,180,--,2025
北京师范大学,课程与教学论,040102,哲学学院,341,45,45,180,--,2025
北京师范大学,课程与教学论,040102,教育学部,360,45,45,180,--,2025
北京师范大学,课程与教学论,040102,教育学部,341,45,45,180,--,2025
北京师范大学,课程与教学论,040102,文学院,341,45,45,180,--,2025
北京师范大学,课程与教学论,040102,历史学院,341,45,45,180,--,2025
北京师范大学,课程与教学论,040102,数学科学学院,341,45,45,180,--,2025
北京师范大学,课程与教学论,040102,化学学院,345,46,46,200,--,2025
北京师范大学,课程与教学论,040102,生命科学学院,355,50,50,220,--,2025
北京师范大学,课程与教学论,040102,心理学部,341,45,45,180,--,2025
北京师范大学,课程与教学论,040102,地理科学学部,341,45,45,180,--,2025
北京师范大学,课程与教学论,040102,物理与天文学院,350,50,50,200,--,2025
北京师范大学,教育史,040103,教育学部,341,45,45,180,--,2025
北京师范大学,比较教育学,040104,教育学部,346,45,45,180,--,2025
北京师范大学,学前教育学,040105,教育学部,341,45,45,180,--,2025
北京师范大学,高等教育学,040106,教育学部,348,45,45,180,--,2025
北京师范大学,成人教育学,040107,教育学部,341,45,45,180,--,2025
北京师范大学,职业技术教育学,040108,教育学部,341,45,45,180,--,2025
北京师范大学,特殊教育学,040109,教育学部,347,45,45,180,--,2025
北京师范大学,教师教育,0401Z1,教育学部,341,45,45,180,135,2025
北京师范大学,互联网教育,0401Z2,教育学部,341,45,45,180,135,2025
北京师范大学,心理学,040200,中国基础教育质量监测协同创新中心,341,55,55,200,--,2025
北京师范大学,心理学,040200,心理学部,350,58,58,180,--,2025
北京师范大学,体育人文社会学,040301,体育与运动学院,310,45,45,180,--,2025
北京师范大学,运动人体科学,040302,体育与运动学院,310,45,45,180,--,2025
